73.2436669477326490,-5.2296336600145006,-6.1734350340856974,-5.6900756050659087,-2.5588449538402029,-5.7898878274920280,-4.6868779331769046,-14.0801616253550179,-7.9913120757656930,-21.0434382329366940
-4.1333065410082179,48.1975322120369754,-13.9781894437451424,-3.8056823898139545,-1.8788192389878668,-4.0185399138093176,-3.2842240301575520,-3.2046126940461068,-2.9589653732165724,-10.9351925872522475
-4.8783252804957753,-12.6889883734537534,51.0808344583173977,-4.7841370304939215,-2.2925756234605257,-4.9912401987575814,-4.0667182089714426,-3.5178426149183397,-3.3486903024740480,-10.5123168252920038
-5.5976371457505492,-4.9072323417385606,-6.2784604469270500,73.9315403073730550,-18.6363905321959145,-12.8218549207646415,-10.4193702320388084,-4.4242153669281770,-5.7294471579143593,-5.1169321631150027
-1.5581168539840924,-1.9216515703326549,-2.3961163338103599,-17.5713684468485454,37.5712875279519096,-5.1310394128499617,-4.1968941161138940,-1.6359280371987244,-2.2971615429662746,-0.8630112138474020
-4.4670576192575631,-4.0126530857737635,-5.1230489252286020,-10.1495252639365425,-4.7659389340152813,63.4320567772511126,-22.6327273229940324,-3.6009088519303094,-4.6942813705960260,-3.9859154035189777
-4.6515630429699044,-4.2373925529463339,-5.4035026033243359,-10.7160288827252241,-5.0473289975613413,-29.6336539432965793,72.5357466489448086,-3.7925802450123864,-4.9627444791218478,-4.0909519019868599
-22.4861736214425108,-4.6247122602537640,-5.3640384753350396,-5.2006032325256735,-2.4705119373776085,-5.4068512364554406,-4.4014077337390836,76.3396101828664371,-11.4043258012798514,-14.9809858844574677
-5.9123464285517855,-2.2693393092849812,-2.6119912225854729,-3.3469493275936837,-1.7079887858658038,-3.5827124778727995,-2.9380431258738540,-6.2712621897058174,31.7756775458973273,-3.1350446785631321
-1.9311027164836059,-1.1767362708715410,-1.2014953455485820,-0.6046977773564365,-0.2688247290797379,-0.6125908384441251,-0.4953080558889027,-0.9267991168293815,-0.6043994654375807,7.8219543159398937
