73.2170357436147867,-5.2127202409488032,-6.1428417909346047,-5.7192137703047878,-2.5455577541725036,-5.7579921172616384,-4.6955503327998693,-14.3895978835368563,-8.1872758742450173,-20.5662859794107113
-3.3867481418476197,43.6741422486618376,-13.9018382622310970,-3.4512918488075748,-1.7543708056188536,-3.6890325447987391,-3.0345443619192980,-2.9915642321333822,-2.7886133161270692,-8.6761387351781938
-4.3012397719843740,-12.8480269539757437,48.0995762449243429,-4.5550818532856070,-2.2105492682623593,-4.7658279285471359,-3.9084396268996029,-3.3779371711318484,-3.2502723560985611,-8.8822013147391026
-5.1252547070633740,-4.9112885520867033,-6.2302573939333170,73.4584199991870577,-19.3778254847712361,-12.9844808216338805,-10.6210233112783694,-4.3667836076869913,-5.8001234082089104,-4.0413827125242676
-1.0615095603579907,-1.7936132869934847,-2.1866246011771420,-17.5346726500518706,35.0519853158808772,-4.8440916661377962,-3.9858358062432839,-1.4449635953170943,-2.1397033395601377,-0.0609708100420742
-3.9346621431146165,-3.9321289881598016,-4.9696641774282648,-10.0960016752720794,-4.7508060837725017,61.9562531791698348,-23.2188581233318310,-3.4649790410641246,-4.6482330458010876,-2.9409199012255192
-4.1180833448912786,-4.1845039515480691,-5.2810664433588421,-10.7361951529120194,-5.0691183530322288,-30.4193651590951006,71.4403044413679567,-3.6745930255666841,-4.9484023467932072,-3.0089766641705209
-22.6035133590740394,-4.6398456272486372,-5.3267170736884255,-5.1362214139490607,-2.4513622729288596,-5.3333810463713354,-4.3691279124827025,75.8023720839361062,-11.8405911963207959,-14.1016121818722695
-5.3890607526181888,-2.2078570482124991,-2.4756000546538224,-3.1338276108563954,-1.6498563312778376,-3.4055437237003421,-2.8077794647926435,-6.2501394429235928,29.4826512278541699,-2.1629867988188476
-1.9237372509505704,-1.1542720905106900,-1.1839399201815886,-0.5994276735473408,-0.2631441054521491,-0.5999029015966125,-0.4887725315539996,-0.9269507696933242,-0.6065354057416923,7.7466826492279672
