78.3520308730605848,-4.8272085498795283,-6.6248513495423582,-6.0136060466575154,-2.5146907696161276,-5.9633752092732930,-4.9828838523769203,-15.3032192417562580,-7.7003432864661008,-24.4218525674924862
-5.3255112631302426,50.2008997949105975,-11.9164136709037045,-3.8671375402610693,-1.7015547149939396,-3.8851199626288646,-3.2514470548762917,-3.2775999384152290,-2.6687569367139452,-14.3073587129873001
-6.8070256280786570,-10.6616114699101878,57.6200176436548972,-5.3068296664342434,-2.2912056009760495,-5.3054143641777882,-4.4374684906398603,-4.0663257789490777,-3.3775762315993476,-15.3665604128896813
-7.5935643789513811,-4.4696904064774108,-6.5994987424339540,75.5897323300685571,-15.4680917670184019,-12.0951466720344385,-10.1137443067244526,-4.9484400816995429,-5.3817586216253268,-8.9197973531036556
-2.8838074694220106,-1.8846973933330213,-2.7179092377259306,-15.7664376292368242,40.1343167958643363,-5.0873657663415122,-4.2583406307263596,-2.0129978197919605,-2.2916948224763685,-3.2310660268103524
-6.0789266957652872,-3.6144877885641611,-5.3242076351593974,-9.7941576835862172,-4.2066409025457174,64.6052695885325647,-20.1328207479718841,-3.9873593848575886,-4.3563961084413805,-7.1102726416409272
-6.6916532235518167,-3.9799353761019303,-5.8621331475357792,-10.7840753010193584,-4.6322483415563980,-26.5223544114333407,75.4854720678901003,-4.3900692129086112,-4.7969885875454006,-7.8260144662374609
-25.8762047263775230,-4.4320551127847390,-6.0361716495217719,-5.9412047139815920,-2.5504065716271387,-5.9308739518322078,-4.9597229020909399,86.4913344183966757,-10.7308243303997504,-20.0338704597810171
-7.8626025976952301,-2.2394842077990087,-3.0416257076411459,-3.8845439393789789,-1.7297843734970073,-3.9148563582481217,-3.2775630221600101,-6.5673480352250921,38.9713954918021912,-6.4535872501576073
-2.1166899534288146,-1.0686081040203292,-1.2683891709152681,-0.6399515590555934,-0.2655574316228019,-0.6333859730750697,-0.5291212783353110,-1.0351807391716839,-0.5956127631301096,8.1524969727549799
